id_mutation,valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,latitude,longitude,type_local,arrondissement,price_per_m2,distance_to_center,neighborhood_cluster,month
2024-1203285,385000.0,31.0,1.0,75014,48.829292,2.328827,Appartement,14,12419.354838709678,3.057866821789696,3,3
2024-1203286,540000.0,46.0,3.0,75011,48.854474,2.372416,Appartement,11,11739.130434782608,1.6482232841627504,7,3
2024-1203287,490000.0,56.0,3.0,75012,48.846133,2.372951,Appartement,12,8750.0,1.84478157912962,7,3
2024-1203288,167000.0,25.0,2.0,75005,48.844707,2.349435,Appartement,5,6680.0,0.9230657950699516,5,3
2024-1203289,2352280.0,215.0,6.0,75016,48.861482,2.270986,Appartement,16,10940.837209302326,5.85704557371675,6,4
2024-1203290,237500.0,29.0,1.0,75014,48.830141,2.324871,Appartement,14,8189.6551724137935,3.137304005920536,3,4
2024-1203291,731001.0,70.0,3.0,75012,48.840025,2.399551,Appartement,12,10442.871428571429,3.9023894304163695,2,3
2024-1203292,208500.0,25.0,1.0,75013,48.829151,2.354633,Appartement,13,8340.0,2.673474936968941,5,3
2024-1203293,632950.0,51.0,3.0,75016,48.8656,2.287099,Appartement,16,12410.78431372549,4.810168113519371,9,3
2024-1203294,300000.0,34.0,2.0,75011,48.851427,2.378524,Appartement,11,8823.529411764706,2.0943222440371225,2,3
2024-1203295,667125.0,49.0,2.0,75016,48.865091,2.292515,Appartement,16,13614.795918367348,4.415093177391057,9,3
2024-1203296,500000.0,65.0,3.0,75014,48.824084,2.328818,Appartement,14,7692.307692307692,3.569520379853117,3,3
2024-1203299,300000.0,43.0,2.0,75013,48.822809,2.352341,Appartement,13,6976.744186046512,3.3614552344885973,5,3
2024-1203300,4900000.0,294.0,8.0,75016,48.862799,2.28338,Appartement,16,16666.666666666668,4.99412018096748,6,4
2024-1203301,256700.0,21.0,2.0,75012,48.841654,2.395716,Appartement,12,12223.809523809525,3.575210402099605,2,3
2024-1203302,598000.0,41.0,1.0,75007,48.861552,2.304638,Appartement,7,14585.365853658535,3.4522055074085696,9,3
2024-1203303,322400.0,31.0,2.0,75014,48.836064,2.324391,Appartement,14,10400.0,2.6567562519163475,3,3
2024-1203304,14000.0,16.0,1.0,75006,48.849469,2.334985,Appartement,6,875.0,1.1666708812553266,3,3
2024-1203305,150000.0,16.0,1.0,75005,48.845301,2.342806,Appartement,5,9375.0,1.0049772808292778,5,3
2024-1203306,1900000.0,101.0,4.0,75005,48.845423,2.349467,Appartement,5,18811.88118811881,0.8434261287045818,5,3
2024-1203308,468300.0,78.0,3.0,75014,48.82017,2.34323,Appartement,14,6003.846153846154,3.684003030187879,5,3
2024-1203309,509000.0,45.0,2.0,75013,48.836906,2.342937,Appartement,13,11311.111111111111,1.862713034534509,5,3
2024-1203311,351070.0,37.0,2.0,75012,48.834931,2.396936,Appartement,12,9488.378378378378,3.979205941124636,2,3
2024-1203313,974000.0,94.0,3.0,75011,48.865043,2.366673,Appartement,11,10361.702127659575,1.811356814458564,7,3
2024-1203316,5000000.0,240.0,6.0,75007,48.856831,2.324003,Appartement,7,20833.33333333333,1.9491307387331207,3,3
2024-1203317,130000.0,39.0,2.0,75016,48.862597,2.293372,Appartement,16,3333.333333333333,4.278052244048885,9,3
2024-1203318,300000.0,30.0,1.0,75015,48.84527,2.293905,Appartement,15,10000.0,4.193568419616909,1,4
2024-1203319,355769.0,25.0,2.0,75011,48.865699,2.369024,Appartement,11,14230.76,1.982629924125314,7,4
2024-1203320,362000.0,37.0,2.0,75016,48.867139,2.281496,Appartement,16,9783.783783783783,5.252248314099984,9,4
2024-1203321,269000.0,26.0,2.0,75013,48.83652,2.352588,Appartement,13,10346.153846153846,1.842252552278841,5,3
2024-1203322,286900.0,31.0,2.0,75014,48.834747,2.315196,Appartement,14,9254.83870967742,3.2567199743833792,3,3
2024-1203323,510000.0,50.0,3.0,75013,48.8262,2.342303,Appartement,13,10200.0,3.032796795481801,5,3
2024-1203325,4615000.0,243.0,7.0,75007,48.859942,2.317971,Appartement,7,18991.769547325104,2.467123609052352,3,3
2024-1203326,370000.0,42.0,2.0,75011,48.851922,2.388886,Appartement,11,8809.52380952381,2.847668296165098,2,3
2024-1203327,1250000.0,75.0,3.0,75007,48.860939,2.301774,Appartement,7,16666.666666666668,3.636961304463457,1,3
2024-1203328,600000.0,50.0,3.0,75013,48.839253,2.360592,Appartement,13,12000.0,1.7138697722395289,5,3
2024-1203330,830000.0,57.0,2.0,75016,48.869964,2.294864,Appartement,16,14561.40350877193,4.452666377641839,9,3
2024-1203331,340000.0,24.0,1.0,75016,48.866982,2.297539,Appartement,16,14166.666666666666,4.140758519588326,9,3
2024-1203332,1245163.0,90.0,3.0,75016,48.857258,2.277895,Appartement,16,13835.144444444444,5.296578444303083,6,4
2024-1203333,1070000.0,64.0,3.0,75011,48.868226,2.372703,Appartement,11,16718.75,2.371659192131472,7,3
2024-1203335,200000.0,28.0,1.0,75005,48.851656,2.347171,Appartement,5,7142.857142857143,0.2553000739164349,5,4
2024-1203336,410500.0,46.0,2.0,75015,48.847004,2.288406,Appartement,15,8923.91304347826,4.555875319410488,1,4
2024-1203338,278000.0,22.0,1.0,75015,48.846634,2.295986,Appartement,15,12636.363636363636,4.015104014011537,1,3
2024-1203339,206000.0,24.0,2.0,75013,48.822395,2.363168,Appartement,13,8583.333333333334,3.5369508214643144,5,3
2024-1203340,702352.0,48.0,2.0,75007,48.860077,2.30636,Appartement,7,14632.333333333334,3.2882661074852035,1,3
2024-1203341,1698550.0,150.0,5.0,75016,48.856864,2.271332,Appartement,16,11323.666666666666,5.771576251055413,6,3
2024-1203343,224530.0,22.0,1.0,75015,48.851861,2.29075,Appartement,15,10205.90909090909,4.336954925880208,1,3
2024-1203344,811068.0,68.0,4.0,75016,48.872088,2.292527,Appartement,16,11927.470588235294,4.709626822102626,9,3
2024-1203346,1500000.0,132.0,5.0,75007,48.85641,2.324519,Appartement,7,11363.636363636364,1.9024362547738207,3,3
2024-1203347,423200.0,50.0,2.0,75012,48.835246,2.397861,Appartement,12,8464.0,4.020454784753908,2,3
2024-1203348,385000.0,109.0,4.0,75015,48.84317,2.280778,Appartement,15,3532.1100917431195,5.181755484133167,6,3
2024-1203349,1779000.0,52.5,1.5,75013,48.832626,2.351707,Appartement,13,33885.71428571428,2.268926837757937,5,4
2024-1203351,217500.0,22.0,2.0,75011,48.86841,2.378221,Appartement,11,9886.363636363636,2.682951981170231,8,4
2024-1203352,500000.0,49.0,3.0,75014,48.831732,2.334677,Appartement,14,10204.081632653062,2.617280064521079,3,3
2024-1203353,368000.0,37.0,2.0,75011,48.855226,2.375206,Appartement,11,9945.945945945949,1.8607052826502728,7,4
2024-1203354,325000.0,19.0,1.0,75005,48.844725,2.355226,Appartement,5,17105.263157894737,0.9964334083806312,5,3
2024-1203355,13000.0,18.0,1.0,75016,48.86681,2.289494,Appartement,16,722.2222222222222,4.685143468014111,9,3
2024-1203357,225000.0,29.0,2.0,75014,48.829039,2.317396,Appartement,14,7758.620689655172,3.57658953451428,3,3
2024-1203359,214400.0,19.0,2.0,75014,48.832604,2.319956,Appartement,14,11284.21052631579,3.158717631729213,3,3
2024-1203360,422000.0,52.0,3.0,75011,48.859374,2.388758,Appartement,11,8115.384615384615,2.9228037291300595,2,3
2024-1203361,2920000.0,43.5,2.0,75005,48.842722,2.348989,Appartement,5,67126.4367816092,1.1452532644398028,5,4
2024-1203362,113000.0,14.0,1.0,75011,48.86957,2.370992,Appartement,11,8071.428571428572,2.3985378898972094,7,4
2024-1203363,2367448.0,53.0,2.5,75011,48.859519,2.379839,Appartement,11,44668.83018867925,2.300245333098346,7,3
2024-1203364,1960000.0,210.0,5.0,75016,48.864608,2.272655,Appartement,16,9333.333333333334,5.803682428300369,6,3
2024-1203365,850000.0,30.0,2.5,75005,48.841523,2.353248,Appartement,5,28333.33333333333,1.298126533499262,5,3
2024-1203366,288000.0,30.0,2.0,75012,48.83612,2.399522,Appartement,12,9600.0,4.08114700856804,2,3
2024-1203367,200000.0,51.0,2.0,75016,48.855322,2.274594,Appartement,16,3921.56862745098,5.52302818422771,6,4
2024-1203368,1397500.0,130.0,3.0,75016,48.857215,2.269979,Appartement,16,10750.0,5.873260454032081,6,3
2024-1203370,395000.0,43.0,3.0,75014,48.829479,2.332591,Appartement,14,9186.046511627908,2.90922178603009,3,3
2024-1203373,850000.0,96.0,3.0,75015,48.838773,2.285574,Appartement,15,8854.166666666666,4.972774074651062,1,3
2024-1203376,120000.0,20.0,1.0,75005,48.842722,2.348989,Appartement,5,6000.0,1.1452532644398028,5,3
2024-1203377,3553193.0,133.0,3.0,75007,48.858498,2.328262,Appartement,7,26715.736842105263,1.7038400408659309,3,3
2024-1203378,20000.0,306.0,6.0,75007,48.859013,2.323833,Appartement,7,65.359477124183,2.027806516418316,3,4
2024-1203380,200000.0,26.0,1.0,75007,48.856951,2.326685,Appartement,7,7692.307692307692,1.7614536733066553,3,4
2024-1203383,400000.0,41.0,2.0,75011,48.861856,2.380079,Appartement,11,9756.09756097561,2.410837984214524,7,3
2024-1203384,2750000.0,100.0,3.0,75007,48.853467,2.328709,Appartement,7,27500.0,1.5586247251832688,3,3
2024-1203389,215000.0,19.0,1.0,75015,48.841715,2.307118,Appartement,15,11315.78947368421,3.3794420989209817,1,4
2024-1203390,150000.0,24.0,2.0,75012,48.8486,2.388436,Appartement,12,6250.0,2.854553629826152,2,4
2024-1203391,380125.0,37.0,2.0,75011,48.860161,2.374937,Appartement,11,10273.648648648648,1.9905948094634232,7,3
2024-1203392,432600.0,51.0,2.0,75012,48.841796,2.401911,Appartement,12,8482.35294117647,3.997603792030608,2,3
2024-1203393,1505000.0,159.0,6.0,75015,48.845835,2.317518,Appartement,15,9465.408805031446,2.506711781880324,3,3
2024-1203394,404000.0,46.0,2.0,75013,48.834759,2.34856,Appartement,13,8782.608695652174,2.0310421746010823,5,3
2024-1203395,588000.0,55.0,3.0,75011,48.851032,2.392045,Appartement,11,10690.90909090909,3.084077420384723,2,3
2024-1203396,180800.0,106.0,2.5,75007,48.859038,2.324985,Appartement,7,1705.660377358491,1.9493915795360304,3,3
2024-1203397,225000.0,23.0,2.0,75011,48.862973,2.381505,Appartement,11,9782.608695652174,2.557751919113988,8,3
2024-1203398,1670782.0,100.0,4.0,75006,48.841014,2.335765,Appartement,6,16707.82,1.6915417836651707,3,3
2024-1203400,260000.0,26.0,1.0,75015,48.835718,2.285414,Appartement,15,10000.0,5.102015726708506,1,3
2024-1203401,233000.0,20.0,2.0,75007,48.847749,2.312431,Appartement,7,11650.0,2.810225313224912,1,3
2024-1203402,272000.0,48.0,2.0,75015,48.836529,2.312553,Appartement,15,5666.666666666667,3.2959811260784644,3,4
2024-1203404,2300000.0,110.0,4.0,75007,48.856023,2.326832,Appartement,7,20909.090909090908,1.728055725819466,3,3
2024-1203409,490000.0,45.0,2.0,75015,48.853529,2.29434,Appartement,15,10888.888888888889,4.072795085733239,1,3
2024-1203410,550500.0,55.0,2.0,75015,48.844949,2.282268,Appartement,15,10009.09090909091,5.036249657494391,6,3
2024-1203411,280000.0,29.0,1.0,75015,48.834628,2.302713,Appartement,15,9655.172413793103,4.018430102497288,1,4
2024-1203412,1706000.0,155.0,4.0,75016,48.859116,2.273307,Appartement,16,11006.451612903224,5.652002148127149,6,3
2024-1203413,235000.0,21.0,1.0,75005,48.852837,2.345669,Appartement,5,11190.47619047619,0.3173982320353007,5,4
2024-1203414,2300000.0,150.0,5.0,75016,48.859626,2.279585,Appartement,16,15333.333333333334,5.204027644204072,6,3
2024-1203415,210000.0,24.0,1.0,75015,48.844277,2.305742,Appartement,15,8750.0,3.3805781567326934,1,3
2024-1203416,168000.0,20.0,1.0,75016,48.842251,2.265446,Appartement,16,8400.0,6.301490869495079,6,4
2024-1203417,257416.0,26.0,1.0,75005,48.84184,2.352383,Appartement,5,9900.615384615385,1.2531266904843663,5,3
2024-1203418,750000.0,91.0,3.0,75015,48.836861,2.281445,Appartement,15,8241.758241758242,5.327989219258507,6,3
2024-1203419,518000.0,46.0,3.0,75014,48.834054,2.335076,Appartement,14,11260.869565217392,2.372957172739626,3,4
2024-1203420,166000.0,21.0,1.0,75015,48.834019,2.294968,Appartement,15,7904.761904761905,4.546755997528595,1,4
2024-1203421,857300.0,81.0,3.0,75015,48.842715,2.306673,Appartement,15,10583.95061728395,3.370332440521202,1,3
2024-1203422,637000.0,59.0,3.0,75015,48.842383,2.317119,Appartement,15,10796.610169491523,2.6800368623323227,3,3
2024-1203424,2500000.0,198.0,7.0,75016,48.861549,2.27386,Appartement,16,12626.262626262624,5.650876000837195,6,4
2024-1203425,487830.0,58.0,2.0,75015,48.846965,2.297601,Appartement,15,8410.862068965518,3.892314313095166,1,3
2024-1203426,237000.0,30.0,2.0,75013,48.832314,2.371261,Appartement,13,7900.0,2.77698094828348,5,4
2024-1203427,527000.0,193.0,3.0,75016,48.863948,2.275063,Appartement,16,2730.569948186529,5.615739126017602,6,3
2024-1203429,419750.0,43.0,2.0,75014,48.826373,2.312748,Appartement,14,9761.627906976744,4.024785241041872,3,3
2024-1203431,262000.0,33.0,1.0,75015,48.836106,2.290233,Appartement,15,7939.393939393939,4.759980822679883,1,4
2024-1203432,670830.0,79.0,3.0,75016,48.862144,2.283435,Appartement,16,8491.518987341773,4.974829556432153,6,3
2024-1203433,1390300.0,100.0,5.0,75016,48.861818,2.274252,Appartement,16,13903.0,5.62772797436417,6,4
2024-1203435,675825.0,80.0,4.0,75016,48.842802,2.259054,Appartement,16,8447.8125,6.7507088161009605,6,3
2024-1203437,490000.0,72.0,2.0,75012,48.841464,2.408584,Appartement,12,6805.555555555556,4.474625390132164,2,4
2024-1203438,320000.0,27.0,2.0,75015,48.84657,2.299096,Appartement,15,11851.851851851852,3.792659014902682,1,3
2024-1203440,840000.0,72.0,2.0,75016,48.844019,2.270776,Appartement,16,11666.666666666666,5.882372112175368,6,3
2024-1203442,850000.0,120.0,5.0,75016,48.849488,2.267975,Appartement,16,7083.333333333333,6.014302346932541,6,3
2024-1203444,738850.0,89.0,5.0,75012,48.846257,2.38522,Appartement,12,8301.685393258427,2.68392107310222,2,3
2024-1203448,685000.0,74.0,4.0,75012,48.839338,2.401331,Appartement,12,9256.756756756757,4.051742870041804,2,2
2024-1203449,134357.0,100.0,5.0,75011,48.864121,2.376415,Appartement,11,1343.57,2.2942422629803247,7,3
2024-1203451,370000.0,47.0,3.0,75007,48.857783,2.304448,Appartement,7,7872.340425531915,3.374846216998726,1,3
2024-1203452,890400.0,81.0,4.0,75011,48.861116,2.373159,Appartement,11,10992.592592592591,1.9196592215616672,7,3
2024-1203454,577006.0,36.0,2.0,75006,48.855447,2.339072,Appartement,6,16027.944444444443,0.8445639560422055,3,3
2024-1203455,994400.0,100.0,5.0,75014,48.830947,2.327978,Appartement,14,9944.0,2.934359798240683,3,3
2024-1203456,398850.0,34.0,1.0,75016,48.865735,2.27295,Appartement,16,11730.882352941177,5.811838009152304,6,3
2024-1203457,3275000.0,95.0,4.0,75007,48.855668,2.329682,Appartement,7,34473.68421052631,1.5158510516485588,3,3
2024-1203458,210000.0,28.0,1.0,75016,48.840757,2.267729,Appartement,16,7500.0,6.172140757850594,6,3
2024-1203460,95000.0,16.0,1.0,75015,48.846139,2.294353,Appartement,15,5937.5,4.142575262689087,1,3
2024-1203461,500000.0,30.0,1.0,75007,48.848997,2.320496,Appartement,7,16666.666666666668,2.2041724327294268,3,4
2024-1203462,450000.0,79.0,4.0,75012,48.839217,2.388524,Appartement,12,5696.202531645569,3.208693112834636,2,3
2024-1203464,189000.0,28.0,1.0,75014,48.829127,2.308822,Appartement,14,6750.0,4.0159701458301,1,4
2024-1203465,340000.0,40.0,2.0,75015,48.844496,2.319155,Appartement,15,8500.0,2.447065246469218,3,3
2024-1203467,259000.0,23.0,1.0,75005,48.850395,2.344811,Appartement,5,11260.869565217392,0.4775463858498311,5,3
2024-1203468,176000.0,15.0,1.0,75007,48.86022,2.305678,Appartement,7,11733.333333333334,3.3405142395012173,1,3
2024-1203469,355000.0,30.0,1.0,75015,48.842444,2.306617,Appartement,15,11833.333333333334,3.3845275845323526,1,3
2024-1203471,520000.0,45.0,2.0,75012,48.846978,2.404108,Appartement,12,11555.555555555557,4.015305255265746,2,3
2024-1203472,450000.0,57.0,3.0,75006,48.842174,2.335515,Appartement,6,7894.736842105263,1.6039168522180427,3,3
2024-1203476,230000.0,29.0,2.0,75012,48.84075,2.387456,Appartement,12,7931.0344827586205,3.060641486974496,2,3
2024-1203477,264560.0,20.0,1.0,75016,48.866982,2.297539,Appartement,16,13228.0,4.140758519588326,9,3
2024-1203480,445000.0,39.0,2.0,75012,48.842192,2.404299,Appartement,12,11410.25641025641,4.151019794387572,2,3
2024-1203481,160000.0,19.0,1.0,75011,48.854721,2.38464,Appartement,11,8421.052631578947,2.5416239548601465,2,3
2024-1203482,220000.0,26.0,3.0,75011,48.867877,2.373481,Appartement,11,8461.538461538461,2.384780263801088,7,3
2024-1203483,240000.0,24.0,2.0,75014,48.824827,2.3205,Appartement,14,10000.0,3.804603960156255,3,3
2024-1203484,286000.0,44.0,2.0,75013,48.821369,2.364576,Appartement,13,6500.0,3.675431854230313,5,3
2024-1203485,302400.0,27.0,1.0,75012,48.839255,2.400008,Appartement,12,11200.0,3.965710842250909,2,3
2024-1203486,700000.0,45.0,3.0,75005,48.846685,2.342334,Appartement,5,15555.555555555557,0.8987284296045868,3,3
2024-1203488,210000.0,20.0,1.0,75007,48.850229,2.31845,Appartement,7,10500.0,2.32890811573152,3,4
2024-1203489,313500.0,27.0,2.0,75011,48.853988,2.387351,Appartement,11,11611.111111111111,2.7349850733743963,2,4
2024-1203493,281450.0,30.0,1.0,75015,48.853707,2.292749,Appartement,15,9381.666666666666,4.189506191041748,1,4
2024-1203494,310000.0,55.0,2.0,75005,48.837689,2.350391,Appartement,5,5636.363636363636,1.7027459303660646,5,3
2024-1203495,130000.0,16.0,1.0,75014,48.827566,2.307278,Appartement,14,8125.0,4.21589509145781,1,3
2024-1203496,262000.0,28.0,3.0,75012,48.837247,2.398561,Appartement,12,9357.142857142857,3.961817738180612,2,3
2024-1203497,5450000.0,251.0,7.0,75007,48.855028,2.318949,Appartement,7,21713.147410358564,2.282980440403753,3,3
2024-1203498,180000.0,16.0,1.0,75011,48.854893,2.37146,Appartement,11,11250.0,1.5841487249293411,7,3
2024-1203499,187000.0,23.0,1.0,75015,48.833794,2.293988,Appartement,15,8130.434782608696,4.621912198743943,1,3
2024-1203501,1090000.0,64.0,3.0,75006,48.854789,2.335547,Appartement,6,17031.25,1.075990740765299,3,3
2024-1203502,620000.0,64.0,3.0,75016,48.847425,2.260591,Appartement,16,9687.5,6.571323589032128,6,3
2024-1203503,350000.0,49.0,2.0,75015,48.840355,2.294733,Appartement,15,7142.857142857143,4.281604860219037,1,4
2024-1203504,50000.0,95.0,4.0,75011,48.864036,2.370082,Appartement,11,526.3157894736842,1.914232258821576,7,4
2024-1203505,303500.0,28.0,1.0,75011,48.865406,2.372261,Appartement,11,10839.285714285714,2.1342690731704925,7,3
2024-1203506,421500.0,46.0,2.0,75014,48.83296,2.318652,Appartement,14,9163.04347826087,3.198155388395516,3,3
2024-1203507,428950.0,50.0,3.0,75012,48.838026,2.398796,Appartement,12,8579.0,3.9398424876552784,2,4
2024-1203508,352000.0,45.0,2.0,75011,48.867581,2.376496,Appartement,11,7822.222222222223,2.527008161667065,7,3
2024-1203509,325000.0,74.0,4.0,75012,48.84793,2.378412,Appartement,12,4391.891891891892,2.153968440442049,2,4
2024-1203510,321958.0,26.0,2.0,75015,48.848233,2.296589,Appartement,15,12383.0,3.943812621788313,1,4
2024-1203511,258000.0,25.0,2.0,75014,48.83371,2.327452,Appartement,14,10320.0,2.70619431623851,3,3
2024-1203512,245500.0,25.0,1.0,75011,48.855018,2.38945,Appartement,11,9820.0,2.895030180320044,2,4
2024-1203513,425000.0,44.0,2.0,75011,48.855655,2.384716,Appartement,11,9659.09090909091,2.557045791431533,2,3
2024-1203515,598940.0,44.0,3.0,75016,48.85782,2.275748,Appartement,16,13612.272727272728,5.458797877701885,6,3
2024-1203517,184000.0,15.0,1.0,75013,48.822852,2.356274,Appartement,13,12266.666666666666,3.3836062689337605,5,4
2024-1203518,733790.0,70.0,3.0,75015,48.849421,2.295648,Appartement,15,10482.714285714286,3.9966963706003567,1,3
2024-1203519,454000.0,50.0,2.0,75016,48.853618,2.276096,Appartement,16,9080.0,5.407626388925532,6,4
2024-1203521,395000.0,37.0,1.0,75015,48.842644,2.318343,Appartement,15,10675.675675675677,2.586875644928579,3,4
2024-1203523,424240.0,28.0,2.0,75006,48.84878,2.340368,Appartement,6,15151.42857142857,0.846684721584438,3,3
2024-1203524,785000.0,109.0,4.0,75015,48.835541,2.294832,Appartement,15,7201.834862385321,4.479621540246582,1,3
2024-1203525,1010000.0,81.0,4.0,75014,48.831102,2.331263,Appartement,14,12469.135802469136,2.794487210010524,3,3
2024-1203526,419700.0,35.0,2.0,75011,48.865041,2.378243,Appartement,11,11991.42857142857,2.46204894123584,7,3
2024-1203527,1238000.0,112.0,5.0,75014,48.840699,2.323116,Appartement,14,11053.57142857143,2.396010677350317,3,3
2024-1203530,250000.0,35.0,2.0,75013,48.824486,2.375581,Appartement,13,7142.857142857143,3.6820969057481134,5,3
2024-1203531,372050.0,44.0,3.0,75015,48.847852,2.294631,Appartement,15,8455.681818181818,4.0915500371413085,1,3
2024-1203532,395000.0,51.0,2.0,75013,48.828927,2.372051,Appartement,13,7745.098039215686,3.1256129399784345,5,3
2024-1203533,790000.0,80.0,2.0,75015,48.85346,2.294727,Appartement,15,9875.0,4.044381637629731,1,3
